1954-2-11-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1954-2-11;Departmental Documents (Disclosure);64;So far as I am aware, no procedure has been laid down which fetters the discretion of Ministers as to the exceptional occasions on which it may be necessary to bring to the notice of the House Departmental or other documents. I certainly think that every effort should be made to inform the Member concerned that a certain document is to be brought forward.
1954-2-11-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-2-11;Departmental Documents (Disclosure);146;We have discussed that matter in relation to the actual occurrence. As I said, we were accused of what is a very grave offence—the shameful betrayal of the vital interests of the British soldier. In those circumstances, it certainly was interesting to see that in the past this matter had been discussed on very even conditions without any of these formidable accusations being associated with it in any way. But, as I have said, my right hon. Friend the Secretary of State for War tells me that he wished he had had the time and the opportunity to draw the attention of the right hon. Member for Dundee, West (Mr. Strachey) to it. Certainly, it would have been advantageous because he might have persuaded his neighbour, the hon. Member for Aston (Mr. Wyatt) not to cast the Motion in such a deeply dyed depth of villainy.
1954-2-11-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-2-11;Departmental Documents (Disclosure);69;I am certainly very content with the treatment which was meted out to me during seven or eight long years of opposition. I am not aware of having departed in any way from the general method of conducting our affairs which was maintained by the party opposite. I earnestly hope that nothing we shall do in our tenure will lead us to fall below the standard which was set.
1954-2-11-Churchill-House of Commons Hansard-The Prime Minister.txt;1954-2-11;Departmental Documents (Disclosure);20;No. I think the matter is very well grasped by the House and set in its proper poise and balance.
1940-2-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1940-2-14;German Merchant Vessels, Rotterdam;53;The hon. Member's statement is not in accordance with the information I have received; but, in any case, he will be aware that the coast lines of Holland and Germany are contiguous. It is not from any lack of zeal or thought that any enemy vessels have so far escaped capture or destruction.
1940-2-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1940-2-14;German Merchant Vessels, Rotterdam;40;I am not certain of the actual facts which the hon. Gentleman  has mentioned; but, naturally, the whole of this subject is under constant examination by the naval authorities, and our wishes in the matter conform exactly to his own.
1940-2-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1940-2-14;German Merchant Vessels, Rotterdam;28;We try to acquire information from various sources; but at any time when the hon. Gentleman has any additional information to give, he has only to mention it.
1940-2-14-Churchill-House of Commons Hansard-Mr. Churchill.txt;1940-2-14;German Merchant Vessels, Rotterdam;33;No one would expect us to be able to maintain a close patrol or close blockade off the German coast, having regard to the enormous development of shore-based aircraft since the last war.
1938-6-29-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-6-29;Question Of Privilege;46;In view of the opinion which you, Sir, have just expressed that my hon. Friend has made out a prima facie case, I think the proper way to handle this matter would be to refer it to the Commitee of Privileges. Therefore, I beg to move: 
1938-6-29-Churchill-House of Commons Hansard-Mr. Attlee.txt;1938-6-29;Question Of Privilege;272;This matter has arisen very suddenly, and is a matter, I think, of very grave concern to every Member of this House. The Prime Minister has moved that it be sent to the Committee of Privileges, but this seems to me to be a very unusual case of breach of privilege. It appears, prima facie, to be an affront to this House. This House has taken cognisance of certain incidents, and there is on the Order Paper a Motion to set up a Select Committee to deal with the matter. I understand that notice has been given that the Prime Minister himself will move that a Select Committee shall be set up to consider this matter. We now find that, under a Department of the Government, a tribunal has been set up to inquire into these very same matters, and that a Member of the House has been summoned, as an officer, to appear before it. It seems rather strange that this should be done under the authority of the Government, when the matter is to be considered by a Committee of Privileges set up by this House to protect the privileges of the House. The  very people who are the subject of inquiry in a cognate matter out of which this has arisen have taken the responsibility for setting up this tribunal, an action which seems to be in conflict with the authority of this House and its privileges. That seems to me to raise a difficult question. I do not know whether the Prime Minister will have anything to say with regard to the position of the Committee of Privileges.
1938-6-29-Churchill-House of Commons Hansard-The Prime Minister.txt;1938-6-29;Question Of Privilege;125;There seems to be some misunderstanding, or some attempt on the part of the right hon. Gentleman to raise some side issue. [Interruption.] I will put it in this way, that the Leader of the Opposition appears to think that the proceedings of this Court of Inquiry are somehow connected directly with instructions given to it by the Government. If so, that is a misunderstanding. I assume that for the setting up of the Court of Inquiry the Secretary of State for War is technically responsible, but in a case of this kind, where there has been divulgence of information which is alleged to be a breach of the Official Secrets Act, it would be an automatic proceeding to set up a Court of Inquiry.
